id,url,city_slug,title,city,date,content,original_text_raw,original_text_spaced,translation_ru,translation_en_1,translation_en_2,unique_id
507,https://gramoty.ru/birchbark/document/show/novgorod/507/,novgorod,Грамота №507,Новгород,1200‒1220 (с вероятным смещением назад),Фрагмент толкования на «Отче наш»,…(ост)ав[и](намъ)доло(г)[ꙑ]наша(…) клевету·зависть(·)ненавис(…) т-навѣт[ꙑ]…,… (ост)ав[и] (намъ) доло(г)[ꙑ] наша (…) клевету · зависть (·) ненавис(…)‐ т- навѣт[ꙑ] …,,"... our slander, jealousy, hatred ...",,novgorod_507
508,https://gramoty.ru/birchbark/document/show/novgorod/508/,novgorod,Грамота №508,Новгород,1160‒1180 (с вероятным смещением вперёд),Список имен — церковные поминания и/или заказ на иконы,иосиѳъ·оноуѳриӏѡ҃:милостиви[а]настиѧ соѳиѧ·ѳедосиѧ·ꙋлиѧна·пела гиѧ· оборот (другой почерк): демитрепавело оводокиѧоѳимию гюрьгимироѳа,иосиѳъ · оноуѳри ӏѡ҃ : милостиви [а]настиѧ соѳиѧ · ѳедосиѧ · ꙋлиѧна · пела‐ гиѧ · оборот (другой почерк): демитре павело оводокиѧ оѳимию гюрьги мироѳа,,,,novgorod_508
509,https://gramoty.ru/birchbark/document/show/novgorod/509/,novgorod,Грамота №509,Новгород,1160‒1180 (с вероятным смещением назад),Долговой список с именем Бояна,оувоислававъзьми:ӏ:коунъистиньа:е:коунънамомъ невъдаледъвоихънамъ⁞оунѣжѧтьвъзьмидесѧ тькоунъигривьноу⁞оубоудотьвъзьмигривьноуна мѣноую⁞:оубоѧнавъзьмишестѣкоунънамьноую озеревахъаотрокоувъдаитепокоунѣмоужь,оу воислава възьми :ӏ: коунъ истинь а :е: коунъ намомъ не въдале дъвоихъ намъ ⁞ оу нѣжѧть възьми десѧ‐ ть коунъ и гривьноу ⁞ оу боудоть възьми гривьноу на‐ мѣноую ⁞: оу боѧна възьми шестѣ коунъ намьноую озеревахъ а отрокоу въдаите по коунѣ моужь,‛У Воислава возьми 10 кун иста (собственно долга) и 5 кун в качестве процентов: он не дал процентов за два срока. У Нежаты возьми десять кун и гривну. У Будоты возьми гривну процентов. У Бояна в Озеревах возьми шесть кун процентов. А отроку дайте по куне с человека’.,"From Voislav take 10 kunas of principle and 5 kunas of interest: he has not paid in 2 periods. From Nezhata take 10 kunas and a grivna. From Budota take a grivna of interest. From Boian in (the region of) Ozereva take 6 kunas of interest. And (each) man (i.e., collector, virnik) is to give the court official (otrok) a kuna.",From Voislav take 10 kunas principal and 5 kunas as interest: he hasn’t paid the interest for two terms. | From Nežata take ten kunas and a grivna. | From Budota take a grivna as interest. | From Bojan take six kunas as interest in Ozerevy. And give the official a kuna each.,novgorod_509
510,https://gramoty.ru/birchbark/document/show/novgorod/510/,novgorod,Грамота №510,Новгород,1220‒1240 (с вероятным смещением назад),Документ об обвинении Кузьмой Сдылы и Домажировича,сьстальбьшькоузманаздꙑлоуинадомажировица торговалаестасьломьбьзмьньаѧзатосьлопо роуцнь:ирозвьлиестьцьлѧдьискотиноуикобꙑль ирожьадомажирьпобѣгльньѿкоупивъоувѧць славаиздолгоу:какожьестаторговалатакожь (исправит-)[ис]тьрюмою:ꙅ:сотъпакꙑжьлипо[сл]и (та)… (…),сь сталь бьшь коузма на здꙑлоу и на домажировица торговала еста сьломь бьз мьнь а ѧ за то сьло по‐ роуцнь : и розвьли есть цьлѧдь и скотиноу и кобꙑль и рожь а домажирь побѣгль нь ѿкоупивъ оу вѧць‐ слава из долгоу : како жь еста торговала тако жь (исправит-) [ис]тьрю мою :ꙅ: сотъ пакꙑ жь ли по[сл]и‐ (та) … (…),"‛Вот обвинил Кузьма Сдылу и Домажировича. Вы (двое) торговали селом без меня, а я за то село поручитель. Вы развели [по новым местам] челядь и скотину и кобыл и [разделили] рожь, а Домажир бежал, не выкупивши [имущества] у Вячеслава из долга. Как вы (двое) торговали, так и [возместите] мой ущерб — шестьсот ({не указано, каких единиц, — вероятно,} гривен кун); в противном случае пошлите …’","Now, Kuz’ma brought a complaint against Domazhirovich and Sdyla: You (two) made a deal to sell the settlement without me, but I am the guarantor (poruchitel’) [for it]. You drove away [to other settlements] the peasants (cheliad’), cattle, and divided up the rye, but Domazhir (the father of Domazhirovich) fled without paying Viacheslav [for the property]. Since (you two) made the deal, [you two] are to compensate for my lose [in the amount of] 600 (grivnas of kunas?). If not, then send ...",,novgorod_510
511,https://gramoty.ru/birchbark/document/show/novgorod/511/,novgorod,Грамота №511,Новгород,1160‒1180 (с вероятным смещением вперёд),Фрагмент письма от Лазоря,ѿлазорѧ:ко:от… сꙋконосвить:…,ѿ лазорѧ : ко : от… сꙋконо свить : …,,,,novgorod_511
512,https://gramoty.ru/birchbark/document/show/novgorod/512/,novgorod,Грамота №512,Новгород,1180‒1200,Фрагмент неопределенного содержания,…а[кътъ]истинъбоудьньвьрь(нъ)…,…а [кътъ] истинъ боудь ньвьрь(нъ) …,‛а кто и правда будет неверен…’,,,novgorod_512
513,https://gramoty.ru/birchbark/document/show/novgorod/513/,novgorod,Грамота №513,Новгород,1180‒1200 (с вероятным смещением назад),Фрагмент неопределенного содержания,…жьнама[ѫиль]-… …ѫньго…,…жь нама [ѫ иль]-… … ѫ ньго …,,,,novgorod_513
514,https://gramoty.ru/birchbark/document/show/novgorod/514/,novgorod,Грамота №514,Новгород,1300‒1320 (с вероятным смещением назад),Фрагмент с именем св. Иоанна Кущника,…а·евана·коушьника,…а · евана · коушьника,,,,novgorod_514
515,https://gramoty.ru/birchbark/document/show/novgorod/515/,novgorod,Грамота №515,Новгород,1160‒1180 (с вероятным смещением назад),Загадка из Беседы трех святителей,ѿѧков(а)… ззззз…,ѿ ѧков(а) … з з з з з …,,,,novgorod_515
516,https://gramoty.ru/birchbark/document/show/novgorod/516/,novgorod,Грамота №516,Новгород,1160‒1180 (с вероятным смещением назад),Долговой список с именем Бояна,ѫопалѧ:ꙅ҃:кѫнъмълъвотицѣхъ ѫсновида:з҃:кѫнъмълъвотицѣхъ ѫтъръцина:г҃:кѫнѣ ѫбоѧна:ꙅ҃:кѫнъозеревахъ ѫмѣстък[а]:в҃:(кѫнѣ)ве[л]им[и]цѣхъ (…),ѫ опалѧ :ꙅ҃: кѫнъ мълъвотицѣхъ ѫ сновида :з҃: кѫнъ мълъвотицѣхъ ѫ търъцина :г҃: кѫнѣ ѫ боѧна :ꙅ҃: кѫнъ озеревахъ ѫ мѣстък[а] :в҃: (кѫнѣ) ве[л]им[и]цѣхъ (…),"‛У Опаля в Молвотичах 6 кун, у Сновида в Молвотичах 7 кун, у Торчина 3 куны. У Бояна в Озеревах 6 кун. У Местка в Велимичах 2 куны’.","Opal’, in (the region of) Molvotichi, owes 6 kunas. Snovid, in (the region of) Molvotichi, owes 7 kunas. Torchin owes 3 kunas. Boian, in (the region of) Ozereva owes 6 kunas. Mestok, in (the region of) Velimichi, owes 2 kunas.",,novgorod_516
