name,corpus,text,date,region,category
394,birchbark,# [во]з[ов]але : и на#еипо#ть проси : бе сорома ид(и) #доеди [д]о сь[л]а : со[бе]р[и св]#,1280‒1300 (с вероятным смещением вперёд),Новгород,письма
395,birchbark,поклоно ѿ григори ко матери ꙋдаи л҃ гринво и таꙋм[у]ли исца с та[т]бе · сюда,1260‒1280 (с вероятным смещением вперёд),Новгород,письма
398,birchbark,#[и] дорогобꙋд[е] #гꙋ : ож[е] зов[е] #,1280‒1300,Новгород,письма
4,birchbark,ѿ микит·ѣ · ко цертоу · цто ѥсм·ь # #руцилъ · оу петра · на городищ·ѣ · н#юрги · бꙑлъ · вꙑдалъ · со дворѧ·н# #не оувѣдалсѧ · а мене вꙑдалъ # (ре)клъ · ѥси железного · по#рубль взѧв·ъ · а тꙑ н(а ѻлекса)ндр[ѣ] · исправи госп#возми · сапозѣ ·,1320‒1340 (с вероятным смещением вперёд),Новгород,письма
40,birchbark,#[ть] внеи гвозду ·а стоѧть во потклѣтѣ кто придеть з беростомъ#,1410‒1420,Новгород,письма
400,birchbark,(ѿ) [и ѿ т]оу[г]ош[ѣ и] (ѿ в)[о]ю[т]ꙑ [и ѿ коузь]мꙑ [и ѿ] # (пог)[ꙑб]ло [оже] нꙑ ѥси холопꙑ нарек[л]а #оут[и] · [ꙗз]ъ те[б]е не наре[к]#,1180‒1200 (с вероятным смещением назад),Новгород,письма
402,birchbark,поклонъ ·  [ива]#гж҃е · жонку ту дала за своѥго ж паро(бка) #,1410‒1420 (с вероятным смещением назад или вперёд),Новгород,письма
403,birchbark,у марка коробѣѧ у гꙑмуѥва брата полуторѣ бѣлки в сандалакшиу мунданахта :в҃: бѣлѣ у пюхтино коробѣѧ то в погии у наимита бѣлка,1360‒1380 (с вероятным смещением назад или вперёд),Новгород,деловые записи // учебные тексты
404,birchbark,ѿ михалѧ к атцеви оже поиде кнѧзеа поими коне оу ѳедора и седло возми а ковриго не сли семо дешево,1220‒1240,Новгород,письма
406,birchbark,#и риби и масло [и си]р[и] а [то п]раз[к]а [·г· го]д(о) #[даи]то а ми тоби ги҃не фоносе кланѧесме а даро ведаеше ·г· куници ·г· годо а поцне прошати жени или синовижени ·в· бели а сину белка,1360‒1380,Новгород,письма
407,birchbark,#а десѧте гривено ѳедоре [с]#ꙑславе,1280‒1300 (с вероятным смещением вперёд),Новгород,деловые записи
408,birchbark,# (бьрковьс)ка : соли : # (а)[ли есте п]оимале : на(м)ь а вода[д]ить : а ѧ во #,1280‒1300 (с вероятным смещением вперёд),Новгород,письма
409,birchbark,#арѧ : ꙋ собꙑслава : ꙋ саве # [п]ꙋдово медꙋ : ꙋ гавриле ꙋ #,1280‒1300,Новгород,деловые записи
41,birchbark,#те даи[те] нам[ъ] в[олно] ход[и](ти) #кунахъ землю вамъ ꙩ̈цистимъ · а вамъ кланаѥмсѧ,1340‒1360,Новгород,письма
410,birchbark,#[а ꙋ с]мьрд[а] [ꙋ б]о[ѧ]н[а тр]о[и нам]# # [гри]вь[н]е : ꙋ митрощь :в: гривнь намо : ꙋ домитра :в: гривнь намо ꙋ[д]омана ꙋ смьрда полꙋторе гривнь по :ꙅ: ногато намь : ꙋ по#[ь]шь о:и:ӏ: бьло и :в: гривьнь кꙋно : ꙋ козьла :е: бело и поло гривнь : ꙋ братьши ꙋ сь(м)ьрьда поло :л: бьло [ꙋ] (смьрда ꙋ дь)мьѧна :ӏ: бьло и поло гривнь намо ꙋ колокꙑ#[а] :е: кꙋно и гривна намо :,1280‒1300,Новгород,деловые записи
411,birchbark,(ѿ) #ора к оксьнье ѡжь ѧль будь матѳьеца добрь скуеть а цьпье могить добꙑ(ти) # [п]рикуеть в подкльть в пивномо а дае кснѧтиньцу его оть блюдь до мьнь# (по)[ед]и в сьло с посто,1280‒1300,Новгород,письма
412,birchbark,поклоно ѿ · ли·хо·це · ко ми·ки·ѳо·роу · про · ро·же · про · со·до·сла(лю) # [не · ве·л]е·ле · ни·ко·моу · же · во·да·ти · та·ко · жь#,1260‒1280 (с вероятным смещением вперёд),Новгород,письма
413,birchbark,цолобитье ѻть смона к попу ивану цо бꙑ еси моего москотьѧ пересмотреле дад бꙑхорь не попортиль а ѧ тобисвоему ѻсподину цоломь бию в коробки а послаль есмь клуць стопаномь а помитка горносталь,1400‒1410 (с вероятным смещением вперёд),Новгород,письма
414,birchbark,покло ѿ ѳиликса ко сменꙋ и ко юргюна бозѣ полжено и на васо аже цто прибꙑтка вовѣсѧ бꙋдете то вложиво церкове : а цто бꙋде надобе женемоѥи и тꙑ брате смене даи женемоѥи а ѧзо тобе много кланѧюсѧ,1340‒1360,Новгород,письма
415,birchbark,поклоно ѡ ѳовронее к ѳиликсу с плацомо убиле мѧ пасꙑнке · и · вꙑгониле мѧ изо двора велише ми ехате в городоили самь поеди семо убита есемо,1340‒1360,Новгород,письма
416,birchbark,(с)[е] погибло · сено · оу дорофеѧ (бꙑ)ло · сено в острове и смене · п(оѣ)дѧ к сену : и зуба позвал(е),1360‒1380,Новгород,официальные документы
417,birchbark,приѣхавъ · и заволоцѣѧ · носилѣ · серебро · климѣц[ь]с племенъ·мъ · на завѣтрѣ · по петровѣ дн҃и · носилѣфодорку · слепеткову · съз братѣю · а серебромъ хо(ди)лъ григорѣи фларевъ · давꙑдъ поповъ · матвѣике нище · лука ѻнишковъ · софронъ · м#шкинъ,1320‒1340,Новгород,официальные документы
418,birchbark,# метель за тобою п# (сер)ебра не сли а цто за то(бою) # #инꙑ присли,1320‒1340 (с вероятным смещением вперёд),Новгород,письма
419,birchbark,ис҃ хтꙋ · ѧко со бо҃мь поциваѥмог҃и благословиоц҃ьВьцерьнѧѧ наша молитвꙑприими свѧтꙑг҃и и подаженамо оставльниѥ грьхово ѧко ѥдино ѥси ѧвлии во мирьвоскрьсьниеОбидьть лоудие сиона и обоиимьть и дадить славꙋ во немьмь воскрьсошьмоу и мьртꙑихо ѧко тъ есть бого нашь избавлии ото бьзаконии нашихоПридьть лꙋдие поимо ипоклонимасѧх҃оу славѧщь ѥго свѧтое воскрьсени·е ѧко то естьбо҃ нашь избавлѧѧ ото безакони нашихоСтрастиютвоею ѿъ страстиисвободихомосѧ и воскрьсениѥметвоимь из истелениꙗ избꙑхъмо ги҃ славатобь ·,1280‒1300 (с вероятным смещением вперёд),Новгород,церковные тексты
42,birchbark,въ имѧ · ѻца · и сꙑна и свѧ[т]#[го д](х҃)а се азъ бъ бж҃и · михаль · ѿхождѧживота · сего · пишю · рукопсаниѥ при своѥмь · животѣ · что ми кобил[ъ]ке и ·в҃· рублѧ вѣдатис[ѧ бра](т)ии моѥи а дѣт[е]мъ · м(о)имъ [н](е) #о · а г[р]амо(т)#,1380‒1400,Новгород,официальные документы
420,birchbark,ѿ панка къ захарьи · и ко ѡгаѳоноу продалъ есмь сорокъбобровъ милѧте на десѧти гривнъ серьбра олна же ·взьмъ серьбро то же даи бобрꙑ а да[и] серобро захарьи,1240‒1260,Новгород,письма
